,Momentum,Label
1081,-309.4000000000004,True
1082,-308.50000000000034,True
1083,-311.10000000000036,False
1084,-312.50000000000034,False
1085,-313.2000000000004,True
1086,-313.8000000000004,True
1087,-314.6000000000004,True
1088,-315.6000000000004,True
1089,-317.00000000000045,False
1090,-318.50000000000045,False
1091,-319.70000000000044,True
1092,-320.7000000000005,True
1093,-321.80000000000047,True
1094,-322.7000000000005,True
1095,-323.30000000000047,True
1096,-322.6000000000005,True
1097,-322.9000000000005,True
1098,-324.00000000000045,True
1099,-324.1000000000004,True
1100,-326.0000000000004,True
1101,-328.30000000000035,False
1102,-329.10000000000036,True
1103,-330.3000000000004,True
1104,-331.60000000000036,True
1105,-333.00000000000034,True
1106,-335.00000000000034,True
1107,-337.60000000000036,False
1108,-338.50000000000034,True
1109,-341.1000000000003,True
1110,-345.20000000000033,False
1111,-348.8000000000003,True
1112,-351.8000000000003,True
1113,-354.00000000000034,True
1114,-357.4000000000003,True
1115,-366.20000000000033,False
1116,-370.3000000000003,True
1117,-377.1000000000003,False
1118,-383.50000000000034,False
1119,-389.10000000000036,False
1120,-393.60000000000036,True
1121,-398.80000000000035,False
1122,-400.60000000000036,True
1123,-406.20000000000033,False
1124,-409.70000000000033,False
1125,-412.4000000000003,True
1126,-414.70000000000033,True
1127,-416.00000000000034,True
1128,-415.70000000000033,True
1129,-417.20000000000033,False
1130,-417.00000000000034,True
1131,-416.4000000000004,True
1132,-416.70000000000033,True
1133,-418.4000000000003,True
1134,-421.0000000000004,False
1135,-422.0000000000004,True
1136,-420.8000000000004,True
1137,-421.7000000000004,True
1138,-422.8000000000004,True
1139,-424.1000000000004,False
1140,-425.0000000000004,True
1141,-426.10000000000036,False
1142,-426.70000000000033,True
1143,-428.00000000000034,False
1144,-428.9000000000003,False
1145,-428.60000000000036,True
1146,-427.9000000000004,True
1147,-427.50000000000034,True
1148,-428.1000000000003,False
1149,-428.60000000000036,False
1150,-428.4000000000004,True
1151,-428.4000000000004,False
1152,-427.70000000000033,False
1153,-426.9000000000004,True
1154,-426.20000000000044,False
1155,-425.70000000000044,False
1156,-425.00000000000045,False
1157,-423.90000000000043,True
1158,-423.20000000000044,True
1159,-422.9000000000005,False
1160,-421.7000000000005,False
1161,-419.60000000000053,False
1162,-416.4000000000005,True
1163,-415.70000000000044,False
1164,-414.20000000000044,True
1165,-412.40000000000043,True
1166,-412.00000000000045,False
1167,-411.20000000000044,True
1168,-411.1000000000004,False
1169,-411.1000000000004,False
1170,-410.5000000000004,True
1171,-410.2000000000004,True
1172,-410.30000000000035,True
1173,-411.20000000000033,False
1174,-412.4000000000003,False
1175,-413.10000000000036,True
1176,-413.2000000000004,True
1177,-413.60000000000036,True
1178,-414.5000000000004,False
1179,-414.2000000000004,True
1180,-414.0000000000004,True
1181,-414.00000000000045,False
1182,-413.1000000000004,True
1183,-413.1000000000004,True
1184,-412.8000000000004,True
1185,-412.0000000000004,True
1186,-411.8000000000004,True
1187,-411.90000000000043,False
1188,-412.4000000000004,False
1189,-411.80000000000035,True
1190,-411.3000000000004,True
1191,-410.9000000000004,True
1192,-410.9000000000003,False
1193,-410.70000000000033,True
1194,-410.50000000000034,True
1195,-410.7000000000004,True
1196,-410.50000000000045,True
1197,-409.90000000000043,True
1198,-409.70000000000044,True
1199,-410.2000000000005,True
1200,-412.30000000000047,False
1201,-413.9000000000005,False
1202,-415.5000000000005,True
1203,-416.8000000000005,True
1204,-417.70000000000056,True
1205,-420.00000000000057,True
1206,-421.90000000000055,True
1207,-423.40000000000055,True
1208,-427.1000000000005,True
1209,-432.1000000000005,False
1210,-436.80000000000047,True
1211,-441.0000000000004,False
1212,-443.6000000000004,True
1213,-444.9000000000004,True
1214,-449.7000000000004,True
1215,-455.9000000000004,True
1216,-460.4000000000003,True
1217,-467.90000000000026,True
1218,-478.0000000000002,False
1219,-485.0000000000002,True
1220,-492.5000000000002,True
1221,-496.40000000000026,True
1222,-501.8000000000003,True
1223,-509.9000000000003,True
1224,-519.5000000000003,True
1225,-536.7000000000004,False
1226,-545.8000000000004,True
1227,-557.5000000000005,True
1228,-570.0000000000005,False
1229,-581.8000000000004,False
1230,-590.5000000000005,True
1231,-595.7000000000005,True
1232,-605.7000000000005,True
1233,-619.2000000000005,False
1234,-629.2000000000005,True
1235,-637.5000000000005,True
1236,-646.0000000000005,True
1237,-656.0000000000005,True
1238,-668.0000000000005,False
1239,-679.5000000000005,True
1240,-688.5000000000005,True
1241,-694.0000000000005,True
1242,-703.0000000000005,True
1243,-715.5000000000005,True
1244,-730.5000000000005,True
1245,-746.5000000000005,True
1246,-764.5000000000005,True
1247,-793.5000000000005,False
1248,-811.5000000000005,True
1249,-833.0000000000005,True
1250,-851.5000000000005,True
1251,-874.5000000000005,False
1252,-898.5000000000005,False
1253,-917.0000000000005,True
1254,-938.5000000000005,True
1255,-961.0000000000005,True
1256,-980.0000000000005,True
1257,-996.5000000000005,True
1258,-1011.0000000000005,False
1259,-1020.0000000000005,True
1260,-1023.5000000000005,True
1261,-1033.5000000000005,True
1262,-1045.0000000000005,True
1263,-1066.5000000000005,False
1264,-1084.0000000000005,False
1265,-1089.0000000000005,True
1266,-1102.5000000000005,True
1267,-1120.5000000000005,False
1268,-1126.5000000000005,True
1269,-1144.5000000000005,False
1270,-1158.5000000000005,False
1271,-1167.5000000000005,False
1272,-1164.0000000000005,True
1273,-1165.5000000000005,True
1274,-1164.0000000000005,True
1275,-1167.0000000000005,False
1276,-1160.0000000000005,True
1277,-1158.5000000000005,False
1278,-1157.0000000000005,False
1279,-1152.0000000000005,False
1280,-1143.0000000000005,False
1281,-1130.0000000000005,True
1282,-1121.5000000000005,False
1283,-1111.5000000000005,True
1284,-1108.5000000000005,False
1285,-1108.5000000000005,False
1286,-1099.5000000000005,True
1287,-1093.0000000000005,False
1288,-1082.0000000000005,True
1289,-1073.0000000000005,True
1290,-1067.0000000000005,True
1291,-1067.0000000000005,False
1292,-1064.5000000000005,True
1293,-1064.5000000000005,False
1294,-1066.5000000000005,False
1295,-1064.0000000000005,False
1296,-1063.5000000000005,False
1297,-1062.5000000000005,False
1298,-1062.5000000000005,False
1299,-1062.5000000000005,False
1300,-1060.0000000000005,False
1301,-1056.0000000000005,False
1302,-1042.0000000000005,True
1303,-1032.0000000000005,True
1304,-1025.0000000000005,False
1305,-1015.5000000000005,True
1306,-1005.0000000000005,True
1307,-996.0000000000005,True
1308,-990.0000000000005,True
1309,-986.5000000000005,False
1310,-980.5000000000005,False
1311,-973.5000000000005,True
1312,-966.5000000000005,True
1313,-963.0000000000005,True
1314,-965.0000000000005,False
1315,-968.5000000000005,False
1316,-968.5000000000005,False
1317,-964.5000000000005,True
1318,-965.0000000000005,False
1319,-966.0000000000005,False
1320,-965.5000000000005,False
1321,-961.5000000000005,False
1322,-949.0000000000005,True
1323,-948.5000000000005,False
1324,-944.5000000000005,False
1325,-941.0000000000005,False
1326,-928.5000000000005,True
1327,-914.0000000000005,True
1328,-905.0000000000005,False
1329,-899.0000000000005,False
1330,-890.0000000000005,False
1331,-872.0000000000005,True
1332,-855.5000000000005,True
1333,-843.5000000000005,True
1334,-842.0000000000005,False
1335,-836.5000000000005,True
1336,-831.0000000000005,True
1337,-831.5000000000005,True
1338,-830.5000000000005,True
1339,-835.5000000000005,True
1340,-847.5000000000005,False
1341,-853.5000000000005,True
1342,-867.0000000000005,False
1343,-883.0000000000005,False
1344,-900.0000000000005,True
1345,-917.0000000000005,False
1346,-925.5000000000005,True
1347,-934.0000000000005,True
1348,-944.0000000000005,True
1349,-951.5000000000005,True
1350,-959.0000000000005,True
1351,-967.0000000000005,True
1352,-974.0000000000005,False
1353,-975.0000000000005,True
1354,-975.0000000000005,True
1355,-978.0000000000005,False
1356,-981.0000000000005,False
1357,-983.0000000000005,True
1358,-985.5000000000005,False
1359,-990.0000000000005,False
1360,-990.0000000000005,True
1361,-992.5000000000005,False
1362,-992.5000000000005,True
1363,-991.5000000000005,True
1364,-991.0000000000005,True
1365,-996.0000000000005,True
1366,-1002.5000000000005,False
1367,-1007.5000000000005,True
1368,-1008.0000000000005,True
1369,-1010.0000000000005,True
1370,-1021.5000000000005,False
1371,-1030.0000000000005,True
1372,-1039.0000000000005,True
1373,-1044.5000000000005,True
1374,-1057.0000000000005,True
1375,-1072.5000000000005,False
1376,-1089.0000000000005,False
1377,-1097.5000000000005,True
1378,-1101.5000000000005,True
1379,-1109.5000000000005,False
1380,-1119.0000000000005,False
1381,-1123.5000000000005,False
1382,-1125.5000000000005,False
1383,-1120.5000000000005,True
1384,-1120.0000000000005,False
1385,-1115.5000000000005,True
1386,-1109.0000000000005,True
1387,-1100.0000000000005,True
1388,-1095.0000000000005,False
1389,-1088.0000000000005,True
1390,-1086.0000000000005,False
1391,-1082.0000000000005,True
1392,-1077.0000000000005,False
1393,-1073.5000000000005,False
1394,-1069.5000000000005,True
1395,-1066.5000000000005,True
1396,-1068.5000000000005,False
1397,-1067.0000000000005,True
1398,-1067.0000000000005,True
1399,-1067.0000000000005,True
1400,-1066.0000000000005,True
1401,-1061.0000000000005,True
1402,-1068.0000000000005,False
1403,-1065.5000000000005,True
1404,-1066.5000000000005,True
1405,-1076.0000000000005,False
1406,-1084.0000000000005,False
1407,-1089.5000000000005,True
1408,-1099.0000000000005,False
1409,-1103.0000000000005,True
1410,-1112.5000000000005,True
1411,-1123.0000000000005,True
1412,-1138.0000000000005,True
1413,-1167.0000000000005,False
1414,-1185.0000000000005,True
1415,-1202.0000000000005,False
1416,-1212.0000000000005,True
1417,-1229.0000000000005,False
1418,-1236.5000000000005,True
1419,-1245.5000000000005,True
1420,-1258.5000000000005,True
1421,-1274.5000000000005,True
1422,-1295.0000000000005,True
1423,-1318.0000000000005,True
1424,-1352.0000000000005,False
1425,-1371.0000000000005,True
1426,-1394.0000000000005,True
1427,-1425.0000000000005,True
1428,-1469.0000000000005,False
1429,-1500.0000000000005,True
1430,-1534.0000000000005,False
1431,-1570.0000000000005,False
1432,-1598.0000000000005,False
1433,-1604.0000000000005,True
1434,-1617.0000000000005,True
1435,-1623.0000000000005,True
1436,-1628.0000000000005,False
1437,-1624.0000000000005,True
1438,-1629.0000000000005,False
1439,-1612.0000000000005,True
1440,-1598.0000000000005,True
1441,-1586.0000000000005,True
1442,-1597.0000000000005,False
1443,-1595.0000000000005,True
1444,-1603.0000000000005,True
1445,-1624.0000000000005,True
1446,-1657.0000000000005,True
1447,-1692.0000000000005,True
1448,-1742.0000000000005,True
1449,-1801.0000000000005,False
1450,-1835.0000000000005,True
1451,-1875.0000000000005,True
1452,-1945.0000000000005,False
1453,-1986.0000000000005,True
1454,-2042.0000000000005,False
1455,-2084.0000000000005,True
1456,-2130.0000000000005,True
1457,-2160.0000000000005,True
1458,-2191.0000000000005,True
1459,-2230.0000000000005,True
1460,-2276.0000000000005,False
1461,-2294.0000000000005,True
1462,-2340.0000000000005,False
1463,-2367.0000000000005,True
1464,-2406.0000000000005,True
1465,-2447.0000000000005,False
1466,-2473.0000000000005,True
1467,-2480.0000000000005,True
1468,-2505.0000000000005,True
1469,-2528.0000000000005,True
1470,-2562.0000000000005,True
1471,-2597.0000000000005,True
1472,-2634.0000000000005,True
1473,-2678.0000000000005,True
1474,-2751.0000000000005,True
1475,-2817.0000000000005,False
1476,-2881.0000000000005,True
1477,-2955.0000000000005,False
1478,-3013.0000000000005,False
1479,-3067.0000000000005,True
1480,-3137.0000000000005,False
1481,-3189.0000000000005,True
1482,-3246.0000000000005,False
1483,-3296.0000000000005,False
1484,-3331.0000000000005,False
1485,-3318.0000000000005,True
1486,-3307.0000000000005,True
1487,-3310.0000000000005,False
1488,-3295.0000000000005,True
1489,-3297.0000000000005,False
1490,-3288.0000000000005,True
1491,-3298.0000000000005,False
1492,-3314.0000000000005,False
1493,-3286.0000000000005,True
1494,-3277.0000000000005,True
1495,-3288.0000000000005,False
1496,-3302.0000000000005,False
1497,-3304.0000000000005,False
1498,-3297.0000000000005,True
1499,-3302.0000000000005,False
1500,-3290.0000000000005,False
1501,-3274.0000000000005,True
1502,-3256.0000000000005,False
1503,-3236.0000000000005,False
1504,-3216.0000000000005,False
1505,-3186.0000000000005,False
1506,-3169.0000000000005,False
1507,-3114.0000000000005,True
1508,-3045.0000000000005,True
1509,-3012.0000000000005,False
1510,-2977.0000000000005,False
1511,-2957.0000000000005,False
1512,-2909.0000000000005,False
1513,-2851.0000000000005,True
1514,-2808.0000000000005,True
1515,-2786.0000000000005,False
1516,-2768.0000000000005,False
1517,-2739.0000000000005,True
1518,-2815.0000000000005,False
1519,-2745.0000000000005,True
1520,-2701.0000000000005,False
1521,-2639.0000000000005,True
1522,-2575.0000000000005,True
1523,-2525.0000000000005,False
1524,-2470.0000000000005,False
1525,-2420.0000000000005,True
1526,-2377.0000000000005,True
1527,-2324.0000000000005,True
1528,-2260.0000000000005,True
1529,-2196.0000000000005,True
1530,-2144.0000000000005,False
1531,-2070.0000000000005,True
1532,-2077.0000000000005,False
1533,-2077.0000000000005,False
1534,-2080.0000000000005,False
1535,-2073.0000000000005,True
1536,-2070.0000000000005,False
1537,-2068.0000000000005,False
1538,-2069.0000000000005,False
1539,-2047.0000000000005,True
1540,-2039.0000000000005,True
1541,-2033.0000000000005,False
1542,-2025.0000000000005,False
1543,-2007.0000000000005,True
1544,-1994.0000000000005,True
1545,-1981.0000000000005,False
1546,-1969.0000000000005,False
1547,-1957.0000000000005,True
1548,-1947.0000000000005,True
1549,-1936.0000000000005,True
1550,-1929.0000000000005,False
1551,-1925.0000000000005,False
1552,-1926.0000000000005,False
1553,-1915.0000000000005,True
1554,-1907.0000000000005,False
1555,-1901.0000000000005,False
1556,-1896.0000000000005,False
1557,-1892.0000000000005,False
1558,-1878.0000000000005,False
1559,-1852.0000000000005,True
1560,-1846.0000000000005,False
1561,-1828.0000000000005,True
1562,-1815.0000000000005,False
1563,-1793.0000000000005,True
1564,-1785.0000000000005,True
1565,-1784.0000000000005,False
1566,-1778.0000000000005,True
1567,-1777.0000000000005,False
1568,-1768.0000000000005,True
1569,-1764.0000000000005,False
1570,-1760.0000000000005,True
1571,-1763.0000000000005,False
1572,-1769.0000000000005,False
1573,-1767.0000000000005,False
1574,-1765.0000000000005,False
1575,-1762.0000000000005,False
1576,-1754.0000000000005,True
1577,-1742.0000000000005,False
1578,-1729.0000000000005,False
1579,-1701.0000000000005,True
1580,-1686.0000000000005,False
1581,-1675.0000000000005,False
1582,-1655.0000000000005,True
1583,-1633.0000000000005,True
1584,-1617.0000000000005,True
1585,-1596.0000000000005,True
1586,-1590.0000000000005,False
1587,-1590.0000000000005,False
1588,-1578.0000000000005,True
1589,-1577.0000000000005,False
1590,-1574.0000000000005,False
1591,-1570.0000000000005,True
1592,-1570.0000000000005,True
1593,-1568.0000000000005,True
1594,-1568.0000000000005,True
1595,-1573.0000000000005,False
1596,-1573.0000000000005,True
1597,-1577.0000000000005,False
1598,-1579.0000000000005,True
1599,-1576.0000000000005,False
1600,-1572.0000000000005,True
1601,-1572.0000000000005,True
1602,-1566.0000000000005,True
1603,-1573.0000000000005,False
1604,-1580.0000000000005,True
1605,-1588.0000000000005,False
1606,-1592.0000000000005,True
1607,-1598.0000000000005,False
1608,-1601.0000000000005,False
1609,-1603.0000000000005,True
1610,-1601.0000000000005,True
1611,-1602.0000000000005,True
1612,-1602.0000000000005,True
1613,-1601.0000000000005,True
1614,-1602.0000000000005,True
1615,-1616.0000000000005,False
1616,-1614.0000000000005,True
1617,-1624.0000000000005,True
1618,-1640.0000000000005,True
1619,-1659.0000000000005,False
1620,-1670.0000000000005,True
1621,-1684.0000000000005,True
1622,-1714.0000000000005,False
1623,-1741.0000000000005,True
1624,-1771.0000000000005,False
1625,-1800.0000000000005,False
1626,-1823.0000000000005,False
1627,-1837.0000000000005,True
1628,-1851.0000000000005,True
1629,-1868.0000000000005,False
1630,-1876.0000000000005,True
1631,-1879.0000000000005,True
1632,-1886.0000000000005,True
1633,-1894.0000000000005,True
1634,-1900.0000000000005,True
1635,-1899.0000000000005,True
1636,-1899.0000000000005,True
1637,-1900.0000000000005,False
1638,-1898.0000000000005,True
1639,-1902.0000000000005,False
1640,-1906.0000000000005,False
1641,-1908.0000000000005,False
1642,-1905.0000000000005,False
1643,-1902.0000000000005,False
1644,-1896.0000000000005,True
1645,-1891.0000000000005,False
1646,-1888.0000000000005,False
1647,-1877.0000000000005,False
1648,-1864.0000000000005,True
1649,-1853.0000000000005,False
1650,-1841.0000000000005,False
1651,-1828.0000000000005,False
1652,-1811.0000000000005,False
1653,-1783.0000000000005,True
1654,-1768.0000000000005,True
1655,-1756.0000000000005,True
1656,-1745.0000000000005,True
1657,-1736.0000000000005,False
1658,-1726.0000000000005,False
1659,-1712.0000000000005,True
1660,-1704.0000000000005,True
1661,-1694.0000000000005,True
1662,-1691.0000000000005,False
1663,-1688.0000000000005,True
1664,-1688.0000000000005,True
1665,-1691.0000000000005,True
1666,-1694.0000000000005,True
1667,-1694.0000000000005,True
1668,-1706.0000000000005,False
1669,-1705.0000000000005,True
1670,-1704.0000000000005,True
1671,-1711.0000000000005,False
1672,-1717.0000000000005,False
1673,-1714.0000000000005,True
1674,-1717.0000000000005,False
1675,-1714.0000000000005,False
1676,-1712.0000000000005,False
1677,-1707.0000000000005,False
1678,-1695.0000000000005,True
1679,-1696.0000000000005,False
1680,-1686.0000000000005,True
1681,-1678.0000000000005,False
1682,-1675.0000000000005,False
1683,-1669.0000000000005,True
1684,-1662.0000000000005,False
1685,-1655.0000000000005,True
1686,-1655.0000000000005,False
1687,-1651.0000000000005,False
1688,-1644.0000000000005,True
1689,-1643.0000000000005,False
1690,-1636.0000000000005,True
1691,-1636.0000000000005,False
1692,-1629.0000000000005,False
1693,-1620.0000000000005,True
1694,-1615.0000000000005,False
1695,-1608.0000000000005,False
1696,-1586.0000000000005,True
1697,-1578.0000000000005,False
1698,-1566.0000000000005,True
1699,-1556.0000000000005,False
1700,-1549.0000000000005,False
1701,-1542.0000000000005,False
1702,-1529.0000000000005,False
1703,-1512.0000000000005,True
1704,-1493.0000000000005,True
1705,-1475.0000000000005,True
1706,-1463.0000000000005,True
1707,-1461.0000000000005,True
1708,-1463.0000000000005,True
1709,-1479.0000000000005,False
1710,-1482.0000000000005,False
1711,-1481.0000000000005,True
1712,-1480.0000000000005,False
1713,-1484.0000000000005,False
1714,-1479.0000000000005,True
1715,-1483.0000000000005,False
1716,-1485.0000000000005,False
1717,-1481.0000000000005,False
1718,-1462.0000000000005,True
1719,-1449.0000000000005,False
1720,-1425.0000000000005,False
1721,-1394.0000000000005,False
1722,-1357.5000000000005,False
1723,-1321.0000000000005,False
1724,-1283.5000000000005,False
1725,-1241.5000000000005,False
1726,-1190.0000000000005,True
1727,-1148.0000000000005,True
1728,-1112.0000000000005,True
1729,-1087.0000000000005,False
1730,-1059.0000000000005,True
1731,-1036.0000000000005,True
1732,-1011.0000000000005,False
1733,-992.5000000000005,False
1734,-975.5000000000005,False
1735,-959.0000000000005,False
1736,-943.0000000000005,False
1737,-928.0000000000005,False
1738,-914.0000000000005,False
1739,-900.0000000000005,False
1740,-880.0000000000005,False
1741,-851.0000000000005,True
1742,-821.5000000000005,True
1743,-796.5000000000005,True
1744,-772.0000000000005,True
1745,-748.0000000000005,True
1746,-725.5000000000005,True
1747,-707.0000000000005,True
1748,-692.0000000000005,True
1749,-681.5000000000005,True
1750,-677.0000000000005,False
1751,-674.5000000000005,False
1752,-674.0000000000005,False
1753,-675.0000000000005,False
1754,-675.5000000000005,True
1755,-678.5000000000005,False
1756,-680.0000000000005,False
1757,-680.0000000000005,False
1758,-678.5000000000005,False
1759,-675.5000000000005,False
1760,-671.0000000000005,False
1761,-665.0000000000005,False
1762,-656.9000000000004,False
1763,-646.9000000000004,False
1764,-637.0000000000006,False
1765,-627.2000000000005,False
1766,-617.5000000000005,False
1767,-607.8000000000004,False
1768,-596.3000000000005,False
1769,-585.0000000000005,False
1770,-573.9000000000005,False
1771,-563.0000000000005,False
1772,-552.3000000000004,False
1773,-541.7000000000005,False
1774,-531.4000000000005,False
1775,-521.4000000000004,False
1776,-511.6000000000005,False
1777,-502.0000000000005,False
1778,-492.6000000000005,False
1779,-482.7000000000005,True
1780,-473.7000000000005,True
1781,-465.5000000000005,True
1782,-458.8000000000005,False
1783,-452.10000000000053,False
1784,-445.6000000000005,False
1785,-439.3000000000005,False
1786,-433.20000000000056,False
1787,-427.2000000000005,False
1788,-421.3000000000005,False
1789,-415.50000000000045,False
1790,-409.8000000000005,False
1791,-404.20000000000056,False
1792,-398.60000000000053,False
1793,-391.5000000000005,True
1794,-384.9000000000005,True
1795,-379.80000000000047,False
1796,-375.2000000000004,False
1797,-370.40000000000043,False
1798,-365.40000000000043,False
1799,-360.20000000000044,False
1800,-353.80000000000047,True
1801,-348.8000000000004,False
1802,-342.90000000000043,True
1803,-338.2000000000004,True
1804,-334.9000000000004,True
1805,-333.0000000000004,True
1806,-332.4000000000005,True
1807,-332.1000000000005,True
1808,-333.80000000000047,False
1809,-333.4000000000005,True
1810,-334.60000000000053,True
1811,-337.30000000000047,True
1812,-341.7000000000005,True
1813,-347.80000000000047,True
1814,-354.5000000000005,True
1815,-362.60000000000053,True
1816,-371.00000000000057,True
1817,-381.6000000000006,False
1818,-390.4000000000006,False
1819,-397.4000000000006,False
1820,-402.60000000000065,False
1821,-405.9000000000007,False
1822,-409.20000000000067,False
1823,-410.8000000000007,False
1824,-408.90000000000066,True
1825,-407.0000000000007,True
1826,-405.10000000000065,True
1827,-403.20000000000067,True
1828,-401.5000000000006,True
1829,-401.0000000000006,False
1830,-396.5000000000006,True
1831,-395.60000000000065,False
1832,-393.5000000000006,True
1833,-393.4000000000006,True
1834,-395.3000000000006,True
1835,-409.9000000000006,False
1836,-405.00000000000057,True
1837,-401.8000000000006,True
1838,-397.9000000000006,True
1839,-394.4000000000006,True
1840,-391.50000000000057,True
1841,-389.10000000000053,True
1842,-387.60000000000053,True
1843,-388.7000000000005,True
1844,-390.5000000000005,True
1845,-394.7000000000005,True
1846,-399.80000000000047,True
1847,-405.9000000000005,True
1848,-413.1000000000005,True
1849,-432.5000000000005,True
1850,-453.0000000000005,True
1851,-478.7000000000005,False
1852,-503.6000000000005,False
1853,-523.7000000000004,False
1854,-540.9000000000003,False
1855,-553.9000000000004,False
1856,-560.7000000000004,True
1857,-568.0000000000005,False
1858,-571.2000000000004,False
1859,-570.3000000000003,False
1860,-561.7000000000004,True
1861,-552.6000000000003,True
1862,-545.0000000000003,True
1863,-535.4000000000004,False
1864,-520.9000000000004,True
1865,-510.40000000000043,True
1866,-506.50000000000045,False
1867,-502.6000000000005,False
1868,-497.6000000000004,False
1869,-492.6000000000005,True
1870,-490.4000000000005,False
1871,-489.60000000000053,False
1872,-488.8000000000005,False
1873,-488.0000000000005,False
1874,-483.60000000000053,False
1875,-475.60000000000053,False
1876,-466.10000000000053,False
1877,-452.4000000000005,True
1878,-439.10000000000053,True
1879,-427.10000000000053,False
1880,-415.0000000000005,False
1881,-404.6000000000006,False
1882,-390.8000000000006,True
1883,-377.9000000000006,True
1884,-369.40000000000055,False
1885,-361.1000000000006,False
1886,-354.1000000000006,False
1887,-347.40000000000055,False
1888,-339.10000000000053,True
1889,-333.40000000000055,True
1890,-329.00000000000057,True
1891,-326.8000000000005,False
1892,-320.60000000000053,True
1893,-317.0000000000005,True
1894,-316.5000000000005,True
1895,-319.6000000000005,False
1896,-318.7000000000005,False
1897,-318.00000000000045,False
1898,-317.2000000000005,False
1899,-314.9000000000005,True
1900,-313.30000000000047,True
1901,-315.2000000000005,False
1902,-314.1000000000005,True
1903,-313.3000000000004,False
1904,-310.20000000000044,False
1905,-307.1000000000005,True
1906,-303.2000000000005,True
1907,-297.3000000000005,True
1908,-293.50000000000057,False
1909,-289.7000000000005,False
1910,-283.40000000000055,True
1911,-279.40000000000055,True
1912,-279.4000000000006,False
1913,-278.0000000000006,False
1914,-275.3000000000007,True
1915,-274.90000000000066,False
1916,-274.0000000000007,False
1917,-271.6000000000007,True
1918,-272.6000000000007,False
1919,-271.20000000000067,True
1920,-269.0000000000006,True
1921,-267.0000000000006,True
1922,-268.4000000000006,False
1923,-268.6000000000006,True
1924,-268.10000000000053,True
1925,-266.5000000000005,True
1926,-266.60000000000053,False
1927,-267.10000000000053,False
1928,-266.00000000000057,False
1929,-265.10000000000053,False
1930,-264.5000000000005,True
1931,-263.5000000000005,False
1932,-262.10000000000053,True
1933,-261.90000000000055,False
1934,-260.4000000000006,True
1935,-257.9000000000006,True
1936,-256.3000000000006,True
1937,-255.40000000000055,True
1938,-256.5000000000005,True
1939,-258.10000000000053,False
1940,-259.40000000000055,False
1941,-260.9000000000005,False
1942,-261.5000000000005,True
1943,-262.5000000000005,False
1944,-263.00000000000057,True
1945,-264.20000000000056,True
1946,-265.20000000000056,False
1947,-265.7000000000005,True
1948,-266.10000000000053,True
1949,-266.10000000000053,True
1950,-266.70000000000056,False
1951,-265.00000000000057,False
1952,-261.40000000000055,True
1953,-259.2000000000005,False
1954,-256.0000000000005,True
1955,-254.20000000000053,True
1956,-255.00000000000054,False
1957,-255.00000000000054,False
1958,-253.80000000000058,False
1959,-250.70000000000056,True
1960,-247.80000000000055,True
1961,-245.80000000000058,False
1962,-243.40000000000057,False
1963,-239.20000000000059,True
1964,-236.6000000000006,True
1965,-235.7000000000006,False
1966,-233.60000000000062,False
1967,-229.5000000000006,True
1968,-226.6000000000006,False
1969,-222.1000000000006,True
1970,-218.6000000000006,True
1971,-216.30000000000058,False
1972,-214.4000000000006,True
1973,-212.5000000000006,True
1974,-210.5000000000006,True
1975,-208.9000000000006,True
1976,-207.6000000000006,True
1977,-205.8000000000006,True
1978,-206.30000000000058,False
1979,-205.50000000000057,True
1980,-206.2000000000006,True
1981,-207.0000000000006,True
1982,-209.0000000000006,True
1983,-212.1000000000006,True
1984,-216.6000000000006,True
1985,-223.20000000000059,False
1986,-226.5000000000006,True
1987,-230.60000000000062,True
1988,-235.80000000000064,True
1989,-242.00000000000063,True
1990,-250.80000000000064,False
1991,-258.7000000000006,False
1992,-264.30000000000064,True
1993,-270.30000000000064,True
1994,-276.5000000000006,True
1995,-283.0000000000006,True
1996,-290.60000000000053,True
1997,-297.4000000000006,True
1998,-304.9000000000006,True
1999,-314.90000000000055,True
2000,-325.40000000000055,True
2001,-337.90000000000055,True
2002,-348.10000000000053,True
2003,-362.6000000000006,False
2004,-375.60000000000053,False
2005,-387.6000000000006,False
2006,-395.70000000000056,False
2007,-402.8000000000005,False
2008,-406.90000000000055,False
2009,-407.2000000000006,False
2010,-404.2000000000006,True
2011,-401.3000000000006,True
2012,-398.2000000000006,True
2013,-394.90000000000066,True
2014,-392.5000000000006,True
2015,-389.30000000000064,True
2016,-385.9000000000006,True
2017,-387.5000000000006,True
2018,-390.0000000000006,True
2019,-400.0000000000006,False
2020,-404.8000000000006,True
2021,-413.00000000000057,True
2022,-424.6000000000006,True
2023,-438.8000000000005,True
2024,-453.8000000000006,True
2025,-474.1000000000006,False
2026,-488.80000000000064,False
2027,-498.60000000000065,True
2028,-511.5000000000006,True
2029,-525.9000000000007,False
2030,-538.1000000000006,False
2031,-545.1000000000006,False
2032,-547.8000000000005,True
2033,-555.0000000000006,True
2034,-565.0000000000006,False
2035,-570.3000000000006,True
2036,-573.2000000000006,True
2037,-575.6000000000006,True
2038,-581.8000000000006,False
2039,-590.8000000000006,False
2040,-592.8000000000006,True
2041,-599.0000000000007,False
2042,-603.9000000000007,False
2043,-607.4000000000007,False
2044,-610.8000000000006,False
2045,-609.3000000000008,True
2046,-606.3000000000008,True
2047,-603.8000000000009,False
2048,-599.9000000000009,False
2049,-588.9000000000009,True
