,MFI,Label
280,62.853773708073824,True
281,62.399509745467896,False
282,62.811270927877345,True
283,59.83476136597123,True
284,56.364839700489455,False
285,64.5370010094004,True
286,62.74467018935452,False
287,54.833456112712085,True
288,59.31256611163558,True
289,56.857666416238,True
290,60.247483035437085,False
291,52.48546457262311,True
292,56.61446486352727,True
293,66.08760269011124,True
294,70.47246551871163,True
295,66.96093935497744,False
296,64.78251235855471,True
297,57.219551729625536,False
298,51.24722109124189,False
299,66.00070827758927,False
300,68.26039183016863,False
301,71.54183633694652,False
302,73.29991162886346,True
303,77.94803598236344,True
304,82.00571811603125,True
305,87.76322743555112,True
306,88.21823905700681,True
307,78.01346356314976,True
308,83.35302093818369,True
309,77.93957826272009,False
310,77.18660704146244,True
311,77.31208888481908,True
312,67.54315588728504,False
313,71.62755497671105,True
314,67.25756933340826,False
315,62.87769184168247,False
316,68.12508757325244,True
317,72.55358438010315,True
318,74.24595168746492,True
319,77.45243036999291,True
320,78.88463391369937,False
321,74.06588086999777,False
322,75.32987466800729,False
323,79.21302991336714,False
324,79.25602824527795,True
325,82.68663126336915,True
326,83.37929230061764,True
327,82.14048045289668,False
328,79.28410012192865,True
329,78.08206918910157,False
330,72.11713797862139,True
331,68.99207787694594,False
332,54.46089506321203,True
333,62.68943390227335,False
334,71.34716203890406,False
335,70.24633390448832,True
336,70.22133735878042,True
337,61.27762922328314,True
338,66.56958336910793,False
339,56.16135531913602,False
340,68.52418334896639,False
341,65.44438884763964,False
342,66.14141888071612,True
343,65.84713649913927,True
344,59.736319137868946,True
345,64.50592834875044,False
346,58.20805657640787,True
347,57.12481596597415,False
348,56.275228482545856,False
349,58.71593805613511,True
350,57.99446460303605,True
351,52.06401273805115,True
352,56.748057868598835,True
353,53.56785206762794,False
354,54.91767900468909,True
355,54.5609154493338,False
356,61.411084739803094,True
357,68.22859494149738,True
358,60.31851614291126,False
359,60.79730330143375,True
360,53.77093600895364,True
361,55.78813343519226,True
362,46.09468190448801,False
363,56.4232160127162,True
364,53.69282544580889,False
365,47.41653418124007,False
366,48.5888780623608,False
367,47.96901124573418,False
368,39.996982848655044,False
369,41.327387436456064,False
370,33.12201917174293,True
371,41.70120345715008,True
372,41.29721894031579,False
373,48.24939112660439,True
374,48.59434584396594,True
375,48.9951346710338,True
376,47.64578199206829,True
377,50.690668127295716,False
378,57.59497859057727,True
379,54.87628315331546,False
380,64.69623421280535,False
381,75.42579265463736,True
382,70.75094286572168,True
383,77.246673147186,True
384,78.75587840453306,True
385,83.91346850807591,True
386,83.6407964532273,False
387,88.89481884890112,False
388,86.40744577481189,True
389,86.29625491634323,True
390,88.86663776429,False
391,89.18039056182761,True
392,82.16625277783596,False
393,76.01404696424794,True
394,75.00780306303288,False
395,72.24089469348935,True
396,68.79257666628946,True
397,66.97592330238925,True
398,65.02589051754205,True
399,59.2896406717016,False
400,56.850874335179476,True
401,66.3967504400603,True
402,58.80424753235273,False
403,57.68723912030654,True
404,56.15890986398914,True
405,65.10782442561687,True
406,72.89153859579824,True
407,62.6776723298387,False
408,70.72666251120758,True
409,67.74881257407404,False
410,60.61660201406557,True
411,68.48621811457583,True
412,66.61088057552944,True
413,60.2675112144284,True
414,59.92966784006424,True
415,59.22848959043734,True
416,64.27663260147035,True
417,58.512488209677926,True
418,52.158463023696875,True
419,44.95777335509888,True
420,51.87972350142974,True
421,59.81762869773264,True
422,61.55214438855783,False
423,67.40277920772756,True
424,67.74522176775587,True
425,76.00738485668694,True
426,75.80890251073127,True
427,71.74838804029429,True
428,77.45480295007951,True
429,77.40438897214295,True
430,84.04422176670451,True
431,78.92569766741005,False
432,82.73441867441132,False
433,76.79819121561081,False
434,74.15304240934235,True
435,78.35798221244853,True
436,72.83046160291826,True
437,67.24890456081597,True
438,59.514487824785746,False
439,60.36939932936842,False
440,60.003758026953555,True
441,60.08811368554172,True
442,54.64030574082594,False
443,45.32191448199933,False
444,53.7905271744848,True
445,49.011477103834395,False
446,51.06453007213187,False
447,52.852088729951326,False
448,41.609063955950866,True
449,51.42755592724232,False
450,62.670409971678275,False
451,62.09294491170553,True
452,68.11888108089512,False
453,73.74272658758987,False
454,76.49677512477874,False
455,75.32281205164993,True
456,79.69866010233206,True
457,80.78579720040969,False
458,81.44527850017671,True
459,87.15618528366925,False
460,88.30559927152191,False
461,78.0121825729123,False
462,69.7544044185672,True
463,62.02682335153136,True
464,62.68378281931041,True
465,63.17994746017766,False
466,58.66172404882778,False
467,57.41168676109564,False
468,63.05385623195184,False
469,64.71049186630903,True
470,58.543232517313605,True
471,54.81303288555428,False
472,51.916680967206815,True
473,44.807888473308395,True
474,51.8913296744181,True
475,57.65541504862425,True
476,67.22173375016283,False
477,72.14329939730236,False
478,66.91596257717663,True
479,73.85650528237429,True
480,67.174948723823,False
481,64.55136434564592,False
482,61.74090388234181,False
483,67.4405572563439,True
484,74.44388496804217,True
485,67.20772381509654,False
486,67.18724384246067,False
487,75.16260598905227,False
488,82.60957418895647,False
489,73.43921520177341,True
490,65.39149003700105,False
491,62.47971632111258,False
492,56.81998243573871,True
493,61.973988084897655,False
494,56.887688117511985,False
495,55.82672160032074,False
496,65.40142103953114,True
497,54.65132258815,True
498,50.9141937181378,True
499,45.54048337683416,False
500,39.141533746251234,False
501,29.082650109394653,True
502,31.010084394822247,True
503,37.64774659476383,True
504,38.0558828335297,False
505,44.09737801584714,False
506,36.888183673592984,True
507,46.93004924163062,True
508,42.01492691510059,False
509,28.897684267266925,False
510,37.35390087076316,True
511,42.43131778209352,True
512,49.58969630229133,True
513,57.414597821895406,True
514,58.62744365879242,True
515,58.88530134777139,False
516,56.68086222287682,False
517,63.58544144251016,True
518,62.96648174224816,True
519,64.68328275952882,True
520,50.384791012697264,False
521,62.96365693193023,True
522,60.81168508012342,False
523,51.23660392524917,False
524,59.282590336323764,False
525,50.71726181046228,True
526,44.04444351095335,True
527,49.75675022659076,False
528,49.09596235790084,False
529,50.234621215968055,True
530,46.22137986449401,True
531,44.4044080902659,True
532,52.520343018266054,True
533,54.340855564688546,True
534,49.83558956123946,False
535,60.38338434560577,True
536,63.897058914282816,False
537,54.21007536130324,False
538,61.000704013201634,True
539,67.04971220677672,True
540,58.43957239897588,True
541,66.182494017452,False
542,69.0495843233144,True
543,69.7326915303695,True
544,64.42772322455673,True
545,58.96505048996411,True
546,68.82845353227108,False
547,60.6637941949166,False
548,51.970508578712646,True
549,51.57227131998309,True
550,52.927058187723176,True
551,59.44441330996861,False
552,53.95718162528738,True
553,56.642399189313025,True
554,56.96115363685379,True
555,44.70372791742458,False
556,44.25073873039963,True
557,49.465804936500234,True
558,46.995984588181564,True
559,38.42405928767186,True
560,42.32265754545753,True
561,54.36291365967227,True
562,53.84161452721927,True
563,52.99240944476333,False
564,51.678601795204855,True
565,59.643889345949304,True
566,58.598275593980404,True
567,52.73709166589071,True
568,56.44330594572724,True
569,63.82965262065014,False
570,55.49564696003412,True
571,64.25956946060025,True
572,57.97024352226711,True
573,62.70610260398534,True
574,53.94537124918839,True
575,64.72299181287242,True
576,76.92148947729996,False
577,66.17454991745083,False
578,55.719551574398125,False
579,53.45405707438006,True
580,59.910539092891185,False
581,65.6760792022921,False
582,59.53389205383689,False
583,66.37500247293382,False
584,73.91098581929542,False
585,65.67810299796865,True
586,63.204111995536344,True
587,67.77347180805587,True
588,62.33883953167327,True
589,56.28447934699472,True
590,63.138434466140005,True
591,71.07760729426488,True
592,69.15313687971141,False
593,69.92657632783384,False
594,63.9013216219813,True
595,63.24377746036702,True
596,59.78110572191642,False
597,51.160326825887765,True
598,63.379098804818426,True
599,58.74388412627594,True
600,50.286449000306064,True
601,60.60536495149714,False
602,57.82364161640053,True
603,59.308820900089756,False
604,48.09950271323107,True
605,49.75386051252441,True
606,47.963999565945265,True
607,48.019005954767145,True
608,47.71312094255247,False
609,48.222663438238996,False
610,48.35986280330389,True
611,41.33217025007972,True
612,47.993639525204514,True
613,50.97257961419842,True
614,45.76369710204917,True
615,47.81301067352078,True
616,45.39227066785989,True
617,47.71897411259919,True
618,46.222320632390165,False
619,37.516409143379256,True
620,45.546915870039065,True
621,54.33316863729861,True
622,54.92155558077701,True
623,56.62940008094006,True
624,54.855683471793085,True
625,50.55033703643502,False
626,52.53109219753722,True
627,49.432974957178466,False
628,58.16758020213761,True
629,49.01616899235899,False
630,57.6122206256603,True
631,68.7625721661566,True
632,78.03432407874777,False
633,79.09719730088709,True
634,71.61963779161735,False
635,76.60745156283245,True
636,78.8527833374291,False
637,90.34200880218377,False
638,89.25346910760736,True
639,90.68579260426847,True
640,85.17768693542116,True
641,81.09334491343269,True
642,83.68389377814088,False
643,79.61216832131907,True
644,75.60790461857174,True
645,71.87474148255069,False
646,70.55822357775351,True
647,72.95448621205736,True
648,71.9215925782659,True
649,69.81026857387455,True
650,60.73854018171954,True
651,72.2308941876893,True
652,78.91634128060514,True
653,72.27450863949943,True
654,86.22882649027315,True
655,66.29514827341309,False
656,58.32878772412848,True
657,52.72792197563058,True
658,60.885804745491996,True
659,55.48811183392897,True
660,60.76935396578799,True
661,67.24533274352989,False
662,62.11189493335821,True
663,64.09073520562164,True
664,66.26857155295664,True
665,59.81316776083659,False
666,64.30502689625234,False
667,56.82108223637257,False
668,64.24963279232917,False
669,70.76484381796014,False
670,71.3146603588346,True
671,65.7870188921376,True
672,68.03603328771548,False
673,62.68157595843774,True
674,56.55274028069889,True
675,64.92323344931093,True
676,67.5966423856286,True
677,56.49099356084429,False
678,58.01036054026153,True
679,50.710581853749524,True
680,57.461615313851404,False
681,51.84452357922037,True
682,49.40735486399104,True
683,51.98674979324241,True
684,53.181973115055186,False
685,57.08570296762382,True
686,61.76255806589467,True
687,65.49960401997382,True
688,68.29553801790367,True
689,55.62488238779749,True
690,68.71829171045697,False
691,69.49667182965709,True
692,74.25884465816925,True
693,75.19792982363484,True
694,81.46755717749483,True
695,70.49463809179336,True
696,76.27045353037288,True
697,75.01236391577538,True
698,74.13340000160146,True
699,73.73262786259585,True
700,81.66036807493968,True
701,64.71577945998703,False
702,73.71004149547923,False
703,67.60962190794488,True
704,73.40956888082441,True
705,69.80607464073928,True
706,66.18031682025457,False
707,62.02202329639727,True
708,68.17299535066155,True
709,63.752595348599314,False
710,67.57062645885054,True
711,64.9035310114297,False
712,68.14321979651666,False
713,56.03318089961781,True
714,68.3860579932982,True
715,66.49264777862004,True
716,68.22097794137002,True
717,67.47196401219641,True
718,76.89955500463695,True
719,68.89389912798,False
720,63.306416578591076,True
721,64.84304708185681,True
722,69.65538195156026,True
723,71.80427270060088,False
724,69.52337860019817,False
725,69.61172401242713,True
726,70.27416348716629,False
727,71.15142134495653,False
728,63.11605624891576,True
729,60.88537734160256,True
730,55.66730633524726,True
731,53.160022896411995,True
732,55.91956505726719,False
733,58.163475680827474,False
734,56.96398409646076,True
735,50.33939011781411,False
736,46.07728544694086,False
737,55.69569861542656,False
738,47.009723774005096,False
739,46.23178967989404,True
740,43.95505558849593,True
741,47.524738749598455,True
742,53.67843947314397,False
743,60.02751649252434,False
744,51.81872476853142,True
745,53.822410118506475,False
746,62.21743516538064,False
747,55.31804751143017,True
748,56.617745526842796,False
749,56.84913453486233,False
750,45.41987288949376,True
751,49.85514544506725,False
752,59.30293720817849,False
753,57.76954130199826,True
754,56.58180658361946,True
755,51.72495378307273,True
756,50.1533952363158,False
757,51.972511418140414,True
758,54.33479737944391,True
759,47.74808074945908,False
760,51.04855327242461,True
761,55.93688821770416,False
762,45.882070288959135,True
763,53.920510606586895,True
764,62.41544207822137,True
765,54.03007394987076,True
766,43.547653710730984,False
767,60.09639555841528,False
768,62.733579006426055,True
769,61.4672112579064,False
770,61.02853383922447,False
771,70.60424838968942,True
772,58.79744127290218,True
773,56.007807119217524,False
774,50.20933501736983,True
775,50.581027881440136,False
776,45.489757622255894,True
777,44.96798309030199,True
778,51.65447227539316,True
779,55.9577176127956,True
780,50.27407107119503,False
781,50.429064681527926,False
782,44.97410099676999,False
783,52.31634658348211,True
784,41.76602266190986,True
785,52.2672735411479,False
786,55.24326555884099,False
787,54.979710799664495,True
788,60.63885475980307,False
789,66.32557571067504,False
790,68.67244759817103,False
791,57.42446862626287,True
792,47.747827261137985,True
793,55.081349990675854,True
794,66.17009885257785,True
795,60.733088900316865,False
796,52.18867014274902,False
797,51.96471018845077,True
798,51.79192859987856,False
799,53.47177910260698,True
800,59.58315354893368,False
801,53.1884591648728,True
802,46.82716559871478,True
803,42.54546520188803,True
804,46.7464535825735,True
805,51.43790273182695,False
806,56.90654505311892,False
807,43.254728452571726,False
808,48.737143120888014,True
809,57.963970515743256,False
810,63.80152556176457,True
811,58.69186570108353,True
812,63.93114261622363,True
813,68.88010070452633,True
814,69.34703423995103,False
815,70.94430399932254,False
816,66.1144029799812,True
817,70.28614653737814,True
818,66.49374016061869,True
819,58.008810144652664,False
820,69.6086472023388,False
821,66.27535406744163,True
822,62.489333040489875,True
823,58.71690592041154,False
824,62.45378377880573,False
825,62.220137836756,False
826,58.16050192139605,False
827,73.36376978575655,False
828,64.01665901325606,True
829,64.25389334200919,False
830,65.14308641997897,False
831,62.556860835612774,False
832,67.63866596202152,False
833,69.13453333937407,False
834,67.62942081883374,False
835,74.4846442195745,True
836,70.19344570481245,True
837,66.66468563819978,False
838,64.46485871901761,False
839,61.643030491236296,False
840,54.996273649772675,True
841,65.64770715344733,True
842,70.29826113043886,True
843,72.33673049723221,True
844,81.81730713698497,True
845,71.48988342119438,False
846,64.56620144790853,True
847,73.01872579789543,True
848,62.08238059592617,True
849,64.43205095799925,False
850,69.41999708313055,False
851,68.89675524104943,False
852,67.89108938483311,False
853,69.37632345346742,False
854,71.34506496798971,False
855,67.13689091123781,True
856,60.64677859284383,True
857,53.17172831922666,True
858,66.12154337156514,False
859,68.24183327864873,True
860,57.69035173298171,True
861,68.9600439552521,True
862,70.05210005089518,False
863,65.67022546167465,True
864,69.10462736303997,True
865,68.1300750002669,True
866,67.96197714443156,True
867,56.62180610839393,True
868,60.08915798002798,True
869,68.3726870834673,True
870,67.81473589189017,True
871,51.31171226039617,False
872,62.396852041891215,True
873,62.834995878525675,True
874,64.16644020865964,True
875,66.19151732226203,True
876,68.86345106081,False
877,69.39621684035647,True
878,73.95667081701203,False
879,74.61343828200468,True
880,81.5381951060628,True
881,86.16407312461891,True
882,75.30100240405712,True
883,77.72876214965946,True
884,70.72500870232551,True
885,63.069851337475484,False
886,61.81324528080778,False
887,57.02203986744374,True
888,61.75671053975873,True
889,56.636951588614174,True
890,54.02871129104874,False
891,54.91211093738424,False
892,49.527451741390045,False
893,49.76798981592875,True
894,41.978526520979536,False
895,44.266389783091526,False
896,35.255539766354666,True
897,40.13369203605863,True
898,42.58646240779339,False
899,49.02372198479678,True
900,48.70460756660684,False
901,49.383014356844704,False
902,48.86978233490703,True
903,47.14179418634626,True
904,39.030688473432555,False
905,48.76351975789711,False
906,38.8844276212077,True
907,56.30803541119974,False
908,49.99941428550999,False
909,57.658878739626616,False
910,55.030727335267734,True
911,52.622944426684455,True
912,48.28156579385605,True
913,56.74291423753563,True
914,60.62139096046532,False
915,57.25085716307275,False
916,57.41199630679322,True
917,60.29851049055069,True
918,56.631265303832336,True
919,57.40187928546706,False
920,50.913727377615025,False
921,57.73495284159871,True
922,50.62684423845732,True
923,54.67356890108084,False
924,62.06751284730646,True
925,63.45277288313832,True
926,51.905690588180484,False
927,28.65309080797389,False
928,45.6753252178175,False
929,48.57095964504837,True
930,51.645174995591084,True
931,69.9359841206496,True
932,56.2106511811666,False
933,65.51954213831004,True
934,63.2949297904823,False
935,64.24326585246044,False
936,67.62943561074461,False
937,63.567856059579356,True
938,68.79440943170377,True
939,69.82000467710785,False
940,71.99614153598388,True
941,71.9050922387279,True
942,72.53060702143998,True
943,69.29552815994401,True
944,60.97071497025487,False
945,84.68856675958897,True
946,83.47642409559003,True
947,69.21151520888785,False
948,60.852611304533504,False
949,60.39936085989133,True
950,69.68603290030484,True
951,63.11599586110136,False
952,67.9665042566844,False
953,66.20715097990795,True
954,66.78836561575436,False
955,66.12066809459479,True
956,67.74753857244608,True
957,70.58910042916494,False
958,70.65260643439585,True
959,61.275918321229355,True
960,75.68647354361369,True
961,75.6658222823021,True
962,70.5007907013423,True
963,66.72929989191975,False
964,70.70032358421342,True
965,66.79487101521742,True
966,70.98503340877858,True
967,73.77198012568198,False
968,71.8403674246202,True
969,72.14500644468194,False
970,66.54482397456566,True
971,63.60627549549406,False
972,73.98423405796827,True
973,74.54499073243377,True
974,71.85061583885374,True
975,68.22873181967323,True
976,64.16659875936143,True
977,67.032818557951,True
978,65.07872634563073,True
979,65.94154502150087,True
980,56.77864075761245,False
981,58.16634725407797,True
982,59.725509047555974,True
983,66.34304378721173,True
984,58.561218568016905,False
985,50.84123897491311,True
986,48.96938886470784,True
987,65.91770024424301,True
988,84.34486936514399,True
989,65.56401298860378,True
990,71.50795454545454,True
991,77.05595530058059,False
992,66.17257183011762,True
993,60.50757128263516,True
994,67.58220050294894,True
995,57.96628393686879,False
996,53.501118110619636,True
997,52.181840970692015,True
998,55.4576289606782,False
999,52.93334176035628,True
1000,49.60902243580215,True
1001,44.56512590486467,True
1002,51.81794235723197,True
1003,45.662241055095514,False
1004,38.192021064928795,False
1005,45.09914961053142,True
1006,52.444708185771944,False
1007,45.751736132575836,False
1008,54.185272059767044,True
1009,58.22702355084374,True
1010,60.33538863367632,True
1011,50.83740123723351,False
1012,58.36273027619589,False
1013,59.68763472682452,True
1014,58.65636647494347,False
1015,50.683318926344974,True
1016,54.9154680397089,False
1017,59.21541243763085,True
1018,55.08524998037845,True
1019,52.17556005312255,False
1020,49.1599655063048,False
1021,54.835245146492525,False
1022,65.02824203555153,False
1023,66.98220871973565,True
1024,68.92023286845527,False
1025,69.07849687261017,True
1026,68.3315255008493,True
1027,63.84035236732929,True
1028,68.57689556479102,True
1029,64.44384161258216,False
1030,62.90904013594867,True
1031,64.56779288834518,True
1032,65.38566277589342,True
1033,53.99271618812408,False
1034,55.899360398155416,True
1035,47.97230050229779,True
1036,58.49705261977454,True
1037,62.66618428302954,True
1038,60.31160021766317,True
1039,79.68574011321277,True
1040,86.72097238352104,True
1041,77.20273986157794,False
1042,73.54615848737576,True
1043,75.12542569669124,False
1044,72.36589214264788,True
1045,72.38401292283301,False
1046,77.14497885886027,True
1047,71.27191457973599,True
1048,67.19369216486818,True
1049,69.68102894879472,True
1050,64.68213711583678,False
1051,58.436091771373896,True
1052,59.5933631572421,True
1053,48.71045110956054,True
1054,51.90075046365941,True
1055,58.57224699790768,False
1056,59.4286005124207,True
1057,55.760344438752725,True
1058,49.796798694931375,True
1059,51.76793537876351,True
1060,51.7911924463722,False
1061,59.033476479200345,False
1062,51.13499813553637,False
1063,53.73587074904294,True
1064,61.50096722981571,True
1065,60.60763024846392,False
1066,62.26064315104711,True
1067,64.92844284886932,False
1068,60.962732130650345,True
1069,57.405876353944876,False
1070,65.48544837265943,True
1071,69.92169421147466,False
1072,66.96692761808656,False
1073,71.17017225267553,True
1074,70.09615024552642,True
1075,70.33808762206132,False
1076,70.3485161787682,False
1077,62.71082027028979,False
1078,61.59326603775071,True
1079,70.06737171946641,True
1080,58.088218600997266,True
1081,71.6419249424906,True
1082,82.05016994730181,True
1083,67.40017096926205,False
1084,61.12296025862032,False
1085,54.37432642374052,True
1086,51.874012430792966,True
1087,53.968505177160075,True
1088,51.078480667030746,True
1089,49.48011348080959,False
1090,49.091563406384424,False
1091,49.58571245963191,True
1092,46.26958751066303,True
1093,50.68794736254553,True
1094,48.27474891386519,True
1095,30.470269069083272,True
1096,43.36639587083323,True
1097,44.87389748736493,True
1098,47.502341596386955,True
1099,59.50330546696758,True
1100,63.509180891149455,True
1101,65.90486991960822,False
1102,72.6493073400262,True
1103,71.12421925585149,True
1104,72.72299591050479,True
1105,78.4459880039366,True
1106,67.41010104759494,True
1107,70.78657606060098,False
1108,78.75672748360205,True
1109,81.84903131928476,True
1110,74.18210389437715,False
1111,70.04706455713684,True
1112,70.8214637098221,True
1113,64.22949184619814,True
1114,70.82172563059275,True
1115,61.06849041076198,False
1116,67.43723788090155,True
1117,60.78606338701815,False
1118,63.21606250795635,False
1119,60.38365784166647,False
1120,55.584887486715196,True
1121,49.31002985995622,False
1122,46.219998246310006,True
1123,56.789678588886154,False
1124,54.299847698242374,False
1125,50.91315486522653,True
1126,54.639218593700676,True
1127,52.42393854853534,True
1128,56.417273806052535,True
1129,51.71958126458355,False
1130,55.6856957739089,True
1131,51.06535818542117,True
1132,61.74048839701844,True
1133,62.19699966180784,True
1134,68.3702968362071,False
1135,62.86626754813686,True
1136,56.76235365684791,True
1137,71.66808592991129,True
1138,78.38888869158085,True
1139,80.68105495406371,False
1140,70.78070539645105,True
1141,68.11222997032426,False
1142,62.252181731420805,True
1143,61.23781450111288,False
1144,61.717695805530816,False
1145,57.20570586953898,True
1146,65.91957233347081,True
1147,59.083396870313166,True
1148,59.51168256568108,False
1149,58.515293112030115,False
1150,52.809120907286136,True
1151,49.529805751564936,False
1152,37.55932153034007,False
